c,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu  VLDV: cát, đá 1.2; đá hộc, xi măng",,1 ngày,30/05/2026,30/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kéo thép tại phòng LAS 44.005: Đạt Mác,,1 ngày,13/05/2026,13/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nén mẩu bê tông Móng 7 ngày Hm 07 : Đạt Mác,,,06/06/2026,06/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nén mẩu bê tông Móng 7 ngày Hm 04: đạt Mác,,,06/06/2026,06/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nén mẫu bê tống cổ cột HM02,03,07: Đạt Mác
Nén mẫu thử Trạm Thành Nhân 28 ngày: Đạt Mác",,,10/06/2026,10/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu VL đá hộc,,,11/06/2026,11/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thử thấm W4, W8, Bền Sunfat M400: dự kiên t3, ngày 16/5: Đã lên thấm : Đạt",,,16/05/2026,18/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nén mẫu Bê tông và Mẫu vữa: Đạt mác,,,16/05/2026,16/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lấy K nền HM 03: Đạt,,,18/06/2026,18/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nén mẫu Bê tông và Mẫu vữa: Đạt mác ngày 22/6,,,22/06/2026,22/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Kéo, uốn thép Lần 2: Đạt cường độ",căn cứ BB hiện trường của Mãnh ra chỉ thị về bảo vệ cốt thép do thi công trể tiến độ ,,23/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,lấy K nền HM 02 lót đà kiềng : Đạt,,,23/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nén mẩu vữa 07 ngày, HM 04: Đạt mác 100",,,25/06/2026,25/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lên thấm Mẩu M400SP4; thứ 2 ngày 29/6 xuống thấm để kiễm tra: Đạt yêu cầu,,,25/06/2026,29/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"xuống thấm mẫu M400w8, M400w4: đạt chỉ tiêu",,,25/06/2026,25/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu sau khi đổ bt móng 07A,06",,,26/06/2026,26/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu sau khi đổ bt móng 07 ,,,27/06/2026,27/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu K lấp móng lần 1; HM 03,04: Đạt K 90",,,29/06/2026,29/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Test mẫu bê tông + vữa xây,,,08/07/2026,08/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"nghiệm thu chất lượng móng đá hộc Hm03,04",,,08/07/2026,08/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu K lấp móng lần 2, HM 03",,,14/07/2026,14/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"nghiệm thu chất lượng cổ cột, HM7A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BPTC và shop thép  : Chưa đầy đủ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,II,TRIỄN KHAI THI CÔNG ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Trọng,HM01,NHÀ BẢO VỆ + WC TÀI XẾ,Chưa chốt giá PLHĐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Trọng,HM02,NHÀ ĐÓN TIẾP VÀ BÁN VÉ,,133 ngày,08/05/2026,18/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Thi công công tác kết cấu,,85 ngày,29/04/2026,24/7/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Định vị vị trí hạng mục công trình và vị trí đào đất,,1 ngày,29/04/2026,29/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5%,"Chưa hoàn thành công tác tổ chức thi công ( lán trại, vật tư, điện nước, công trình phụ, khu rác thải ......)",
Mr. Lam,,Kiểm tra và nghiệm thu cao độ hiện trạng,,1 ngày,11/05/2026,11/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,Đào đất thi công móng và kết cấu ngầm,,10 ngày,02/05/2026,11/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90%,Chưa triển khai theo bảng tổng tiến độ gói thầu đã trình duyệt.,
Hồng,,"Nghệm thu đầm đất, kiềm tra độ chặt K, trước khi đổ BT lót móng",,1 ngày,14/05/2026,14/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,,
,,Nghiệm thu kích thước hố móng + bề mặt bê tông,,1 ngày,15/05/2026,15/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu kích thước cổ cột + bề mặt bê tông,,,04/05/2026,04/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu K đắp cát - K xây móng đá,,,04/05/2026,04/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,,
,,Lấy mẫu xây móng đá hộc M100,,,08/06/2026,08/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Trọng,,"Thi công kết cấu móng (M1, M2), cổ cột",,14 ngày,15/05/2026,28/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,"Tiến độ được duyệt 28/05 kết thúc công tác móng, Cổ cột.
Trễ tiến độ. Lý do Nhà thầu triển khai Công tác trắc đạc tim cột chậm
Kết thúc Công tác kết cấu, móng Cổ cột 02/06/2026",
,5,"Thi công kết cấu đáy, thành và nắp bể...",,30 ngày,08/05/2026,06/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,Thi công các móng đá và gối đỡ,,16 ngày,15/05/2026,30/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,"Tiến độ được duyệt 15/05 - 31/05 đến thời này trễ 13 ngày.
 Lý do trễ Nhà thầu không có nhân lực tới thời điểm này theo biểu đồ
nhân lực 30 người. thực tế DAO ĐỘNG 10-15 người",
,7,Đắp đất và thi công bê tông lót đà kiềng,,7 ngày,25/05/2026,31/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80%,,
,8,Thi công kết cấu dầm sàn tầng 1,,10 ngày,23/05/2026,01/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,"Vật tư không có, nhân lực không có. Cách bố bố trí, Xử lý công việc
 không liên tục.",
,9,Thi công cột từ tầng 1 lên tầng mái,,8 ngày,02/06/2026,09/06/2026,,,,,,,10%,20%,20%,,,,,,,,,,,,,,,,,,,,,,,50%,,
,10,Thi công kết cấu dầm sàn tầng mái,,14 ngày,10/06/2026,23/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,Thi công kết cấu các chi tiết phụ,,10 ngày,24/06/2026,03/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,Tháo cốp pha và dọn dẹp gọn gàng,,3 ngày,22/07/2026,24/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,Thi công công tác hoàn thiện xây tô,,44 ngày,25/07/2026,07/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,"Xây tường bao, tường ngăn, bổ trụ...",,28 ngày,25/07/2026,21/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,"Tô, trát vữa và cán nền",,24 ngày,04/08/2026,27/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,"Đắp phào chỉ, chỉ âm, ron nước",,10 ngày,28/08/2026,07/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,Defect và nghiệm thu,,3 ngày,25/07/2026,27/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,Triển khai defect các lỗi tồn đọng,,1 ngày,25/07/2026,25/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19,Vệ sinh sạch sẽ,,1 ngày,26/07/2026,26/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,Nghiệm thu và bàn giao,,1 ngày,27/07/2026,27/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Mãnh ,HM-3&4,NHÀ HÀNG CAFE & NHÀ PHỤ TRỢ HỒ BƠI,,133 Ngày,08/05/2026,18/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thẩm định BVKT,"Xem HS BVKT có những bất cập chưa phù hợp, gửi kết quả lên group kỹ thuật. Ánh sẽ tổng hợp gửi F5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cần phát hành bản vẽ ( bản cứng ) khổ A2 có đóng dấu đã phê duyệt, để làm cơ sở triển khai thi công và kiểm tra. ( trong lúc chờ nhà thầu gửi BV Mãnh xem BV trên Driver Ánh đã cập nhật)",
,A,THI CÔNG KẾT CẤU KHỐI NHÀ PHỤ TRỢ,,91 ngày,08/05/2026,06/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San gạt mặt bằng ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bàn giao MB,,1 ngày,23/04/2026,23/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Công tác chuẩn bị thi công ( vật tư, thiết bị, kho bãi , điện nước )",,6 ngày,24/04/2026,29/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,Chưa hoàn thành công tác tổ chức thi công (khu rác thải ......),
,,Định vị hạng mục công trình và vị trí đào đất,,1 ngày,08/05/2026,08/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,,
,,Công tác thi công đào đất móng và các bể ngầm.,,7 ngày,15/05/2026,21/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60%,Trễ tiến độ được duyệt ( công tác trắc đạc triển khai rất chậm trễ ),
,,Đào đất móng,,,17/05/2025,18/05/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hồng,,Nghiệm thu K ,,1 ngày,19/05/2026,19/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu chất lượng bê tông móng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Công tác thi công móng, cổ móng.",,12 ngày,23/05/2026,03/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,Trễ tiến độ được duyệt,
,,Đổ bê tông lót móng,,,23/05/2026,23/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bảo dưỡng bê tông lót móng,,,24/05/2026,25/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn BT lót móng, Gia công ván khuôn móng",,,25/05/2026,25/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu tim trục cao độ mặt BT lót trước khi lắp dựng VK, CT móng, cổ móng",,,26/05/2026,26/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GCLD ván khuôn, cốt thép móng + cổ móng",,,26/05/2026,29/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu ván khuôn, cốt thép móng",,,29/05/2026,30/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông móng,,,30/05/2026,30/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tháo ván khuôn móng,,,31/05/2026,31/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu kích thước hình học đế móng trước khi lấp đất,,,01/06/2026,01/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Định vị tim trục cổ móng,,,01/06/2026,01/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lấp đất đế móng,,,02/06/2026,02/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu mực tim trục cổ móng,,,03/06/2026,03/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chỉnh sửa cốt thép, Đục tạo nhám, vệ sinh mạch ngừng và kiểm tra trước khi lắp dựng ván khuôn cổ móng",,,04/06/2026,05/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GCLD ván khuôn cổ móng,,,05/06/2026,08/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu ván khuôn cốt thép cổ móng,,,08/06/2026,08/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông cổ móng,,,09/06/2026,09/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tháo ván khuôn cổ móng và bảo dưỡng bê tông,,,10/06/2026,11/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu kích thước hình học bê tông cổ móng,,,11/06/2026,11/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Công tác thi công các bể ngầm,,20 ngày,23/05/2026,11/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,Trễ tiến độ được duyệt,
,,"Đào đất bể TH4,1",,,05/07/2026,05/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Công tác thi công móng đá và gối đỡ,,12 ngày,31/05/2026,11/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70%,,
,,Sửa đất làm nền BT lót móng đá,,,12/06/2026,13/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cao độ, vị trí, độ chặc k đất nền, NT ván khuôn BT lót, đổ BT lót móng đá",,,13/06/2026,13/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo dỡ ván khuôn BT lót móng đá, bảo dưỡng bê tông lót móng đá",,,14/06/2026,14/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tập kết vật tư, triển khai xây móng đá",,,15/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Làm đất nền BT lót móng đá đợt 2, nghiệm thu vị trí cao độ, độ chặc K, ván khuôn lót móng. Đổ BT lót móng đá đợt 2",,,29/06/2026,29/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đắp đất móng thi công bê tông lót đà kiếng và BT lót sàn tầng 1,,10 ngày,04/06/2026,13/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,,
,,Thi công kết cấu đà kiềng + sàn tầng 1,,12 ngày,08/06/2026,19/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,,
,,Thi công cột tầng 1 đến mái,,06 ngày,20/06/2026,25/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,,
,,"Thi công kết cấu dầm sàn tầng mái, cao độ +3,5m",,14 ngày,24/06/2026,07/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,,
,,Tháo dỡ ván khuôn và dọn dẹp mặt bằng.,,02 ngày,05/08/2026,06/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B,THI CÔNG KẾT CẤU NHÀ HÀNG CAFE,,92 ngày,08/05/2026,07/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bàn giao mặt bằng,,1 ngày,23/04/2026,23/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,,
,,"Công tác chuẩn bị thi công ( vật tư, thiết bị, kho bãi , điện nước )",,06 ngày,24/04/2026,29/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,,
,,Định vị hạng mục công trình và vị trí đào đất,,1 ngày,08/05/2026,08/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Công tác thi công đào đất móng và các kết cấu ngầm.,,7 ngày,15/05/2026,21/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,Trễ tiến độ được duyệt ( công tác trắc đạc triển khai rất chậm trễ ),
,,đào đất móng bằng cơ giới,,,21/05/2026,22/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Công tác thi công móng, cổ móng.",,14 ngày,22/05/2026,04/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,Trễ tiến độ được duyệt,
,,Sửa đất móng bằng thủ công,,,26/05/2026,02/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu cao độ + tim trục, độ chặc K, ván khuôn lót móng",,,02/06/2026,02/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông lót móng,,,02/06/2026,02/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bật mực tim trục móng và cổ móng,,,03/06/2026,03/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu cao độ tim trục móng sau khi đổ bê tông lót,,,03/06/2026,03/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GCLD ván khuôn cốt thép móng + cổ móng,,,04/06/2026,08/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu ván khuôn cốt thép móng,,,08/06/2026,08/062026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đổ bê tông móng,,,09/06/2026,09/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn móng, định vị tim trục cổ móng",,,10/06/2026,10/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu kích thước hình học đế móng,,,10/06/2026,10/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nghiệm thu tim trục cổ móng,,,10/06/2026,10/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lấp đất đế móng, đục tạo nhám & vệ sinh mạch ngừng cổ móng",,,11/06/2026,11/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Kiểm tra công tác tạo nhám, vê sinh mạch ngừng. GCLD ván khuôn cổ móng.",,,11/06/2026,13/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu VK, CT cổ móng. Đổ BT cổ móng",,,13/06/2026,13/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tháo dỡ ván khuôn cổ móng và bảo dưỡng BT,,,14/06/2026,15/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu kích thước hình học, chất lượng BT bề mặt cổ móng. Lấp đất cổ móng ",,,15/06/2026,16/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Rong nước, đầm nền lớp đất lấp thứ nhất",,,18/06/2026,29/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu độ chặc K đất nền lớp 1, lấp đất cổ móng lớp thứ 2",,,29/06/20269,29/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đào đất làm nền BT lót móng đá bao nền nhà, khu phụ trợ & bếp",,,29/06/2026,30/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Sửa đất làm nền, nghiệm thu cao độ, độ chặc K, đổ BT lót móng đá, gối đỡ.",,,01/07/2026,01/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn lót, định vị, bật mực vị trí chân móng đá, gối đỡ.",,,02/07/2026,04/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu tim trục móng đá, gối đỡ",,,04/07/2026,04/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Xây móng đá bao nền phía trong,,,05/07/2026,07/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Công tác thi công móng đá và gối đỡ,,7 ngày,30/05/2026,05/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75%,,
,,Đắp đất móng thi công bê tông lót đà kiếng và BT lót sàn tầng 1,,7 ngày,03/06/2026,09/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0%,,
,,Thi công kết cấu đà kiềng + sàn tầng 1,,12 ngày,09/06/2026,20/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cột tầng 1 đến mái cao độ 3,5m & mái cao độ +7,9m.",,7 ngày,21/06/2026,27/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công kết cấu dầm sàn tầng mái bằng cao độ +3,5m",,08 ngày,25/06/2026,02/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công kết cấu dầm sàn tầng mái  dốc từ cao độ +3,5m đến +7,9m",,14 ngày,25/06/2026,08/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công kết cấu bậc cấp , ram dốc ",,8 ngày,05/07/2026,12/07/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tháo dỡ ván khuôn & dọn dẹp mặt bằng.,,2 ngày,06/08/2026,07/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C,THI CÔNG HOÀN THIỆN THÔ CHUNG CHO 2 KHỐI NHÀ ( HM3&4 ),,38 ngày,08/08/2026,15/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công xây tường, lanh tô, bổ trụ",,32 ngày,08/08/2026,09/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công trát tường , cán nền",,16 ngày,22/08/2026,07/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đắp chỉ phào, chỉ âm, ron nước",,8 ngày,08/09/2026,15/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Defect, vệ sinh, nghiệm thu, bàn giao",,3 ngày,16/09/2026,18/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. MÃNH  ,HM - 06  ,HỒ BƠI NGOÀI TRỜI ,,131 ngày,29/04/2026,09/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thẩm định BVKT,"Xem HS BVKT có những bất cập chưa phù hợp, gửi kết quả lên group kỹ thuật. Ánh sẽ tổng hợp gửi F5",7,03/03/2026,9/3/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cần phát hành bản vẽ ( bản cứng ) khổ A2 có đóng dấu đã phê duyệt, để làm cơ sở triển khai thi công và kiểm tra.",
,A,THI CÔNG PHẦN KẾT CẤU,,97 ngày,29/04/2026,05/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hồng,,Biên bản xử lý 2 móng cấn đá tảng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bàn giao MB,,1 ngày,23/04/2026,23/4/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Công tác chuẩn bị thi công ( vật tư, thiết bị, kho bãi , điện nước )",,06 ngày,24/04/2026,29/04/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,"Chưa hoàn thành công tác tổ chức thi công ( lán trại, vật tư, điện nước, công trình phụ, khu rác thải ......)",
,,Khảo sát định vị hạng mục công trình,,02 ngày,08/05/2026,09/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100%,Trễ tiến độ được duyệt,
,,Công tác đào đất móng và các kết cấu ngầm,,12 ngày,15/05/2026,26/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30%,Trễ tiến độ được duyệt,
,,Đào đất móng M1 + dầm DM1,,,28/05/2026,29/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đào đất bể cân bằng,,,30/05/2026,30/05/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công kết cấu móng, cổ móng",,18 ngày,23/05/2026,09/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60%,Trễ tiến độ được duyệt,
,,Sửa nền  đất thủ công móng M1 + dầm DM1,,,02/06/2026,05/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sửa nền  đất thủ công bể cân bằng,,,04/06/2026,05/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nghiệm thu vị trí, cao độ và độ chặc K đất nền trước khi đổ bê tông lót",,,05/06/2026,05/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đổ bê tông lót móng M1, dầm móng DM1 và đáy bể cân bằng",,,06/06/2026,06/06/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
